"task_id","user_id"
"57405","40"
"57453","40"
"57454","40"
"57455","40"
"57456","40"
"57457","40"
"57458","40"
"57459","40"
"57460","40"
"57461","40"
"57462","40"
"57463","40"
"57464","40"
"57465","40"
"57466","40"
"57467","40"
"57468","40"
"57469","40"
"57853","40"
"57863","40"
"57864","40"
"57943","40"
"59516","40"
"59517","40"
"59518","40"
"59519","40"
"59520","40"
"59521","40"
"59522","40"
"59891","40"
"59892","40"
"59893","40"
"59946","40"
"59947","40"
"59948","40"
"59949","40"
"59950","40"
"59951","40"
"60028","40"
"60029","40"
"60030","40"
"60102","40"
"60157","40"
"60158","40"
"60159","40"
"61399","40"
"61429","40"
"61431","40"
"61432","40"
"61433","40"
"62275","40"
"62865","40"
"62866","40"
"62874","40"
"63648","40"
"63649","40"
"63650","40"
"63651","40"
"65210","40"
"65214","40"
"65508","40"
"65509","40"
"65510","40"
"65511","40"
"65512","40"
"65513","40"
"65514","40"
"65515","40"
"65516","40"
"65517","40"
"65518","40"
"65519","40"
"65520","40"
"65521","40"
"65522","40"
"65523","40"
"65524","40"
"65525","40"
"65526","40"
"65557","40"
"65558","40"
"65559","40"
"65560","40"
"65618","40"
"65619","40"
"65620","40"
"65621","40"
"65622","40"
"65623","40"
"65663","40"
"65664","40"
"65665","40"
"65666","40"
"65667","40"
"65668","40"
"66987","40"
"66990","40"
"66991","40"
"67787","40"
"67788","40"
"67789","40"
"67911","40"
"67913","40"
"67914","40"
"68215","40"
"68218","40"
"68219","40"
"68220","40"
"68443","40"
"68444","40"
"68445","40"
"68446","40"
"68447","40"
"68448","40"
"68450","40"
"68451","40"
"68452","40"
"68453","40"
"68454","40"
"68455","40"
"68456","40"
"68457","40"
"68458","40"
"68459","40"
"68461","40"
"68462","40"
"68463","40"
"68464","40"
"68465","40"
"68466","40"
"68467","40"
"68468","40"
"68469","40"
"68470","40"
"68471","40"
"68472","40"
"68473","40"
"68474","40"
"68475","40"
"68476","40"
"68495","40"
"68496","40"
"68589","40"
"68590","40"
"68591","40"
"68755","40"
"68756","40"
"68759","40"
"68760","40"
"68829","40"
"68830","40"
"68831","40"
"68832","40"
"68858","40"
"68859","40"
"68860","40"
"68861","40"
"68862","40"
"68863","40"
"70122","40"
"70123","40"
"70334","40"
"70335","40"
"70336","40"
"70337","40"
"70338","40"
"70339","40"
"70340","40"
"70341","40"
"70342","40"
"70343","40"
"70344","40"
"70345","40"
"70346","40"
"71356","40"
"71397","40"
"71398","40"
"71458","40"
"71506","40"
"71530","40"
"71630","40"
"71678","40"
"71679","40"
"71680","40"
"71681","40"
"71682","40"
"71683","40"
"71684","40"
"71685","40"
"71743","40"
"71745","40"
"71746","40"
"72609","40"
"24085","44"
"28201","44"
"31322","44"
"36178","44"
"36179","44"
"36244","44"
"37392","44"
"37393","44"
"37394","44"
"37395","44"
"37396","44"
"37397","44"
"40590","44"
"40591","44"
"40592","44"
"40593","44"
"40598","44"
"41757","44"
"41762","44"
"41780","44"
"41781","44"
"42091","44"
"44489","44"
"44551","44"
"44585","44"
"45544","44"
"47104","44"
"47105","44"
"47107","44"
"47111","44"
"49378","44"
"50336","44"
"52370","44"
"52371","44"
"53943","44"
"53944","44"
"56796","44"
"56800","44"
"56801","44"
"56803","44"
"65246","44"
"65248","44"
"65250","44"
"65251","44"
"65255","44"
"65257","44"
"65258","44"
"65259","44"
"65261","44"
"65698","44"
"65976","44"
"66033","44"
"66034","44"
"66036","44"
"67084","44"
"67085","44"
"67086","44"
"67087","44"
"68503","44"
"68743","44"
"68744","44"
"68745","44"
"70499","44"
"71396","44"
"71613","44"
"71670","44"
"71671","44"
"71674","44"
"71675","44"
"71742","44"
"72578","44"
"72579","44"
"72580","44"
"10797","50"
"10798","50"
"10799","50"
"10800","50"
"10801","50"
"10802","50"
"10803","50"
"10804","50"
"10805","50"
"10806","50"
"10807","50"
"10808","50"
"10811","50"
"10857","50"
"10858","50"
"10859","50"
"10891","50"
"10892","50"
"10893","50"
"10894","50"
"10895","50"
"10896","50"
"10905","50"
"10971","50"
"10972","50"
"10993","50"
"10995","50"
"10996","50"
"11018","50"
"11048","50"
"11567","50"
"11568","50"
"11569","50"
"11570","50"
"11718","50"
"11719","50"
"11721","50"
"11722","50"
"11723","50"
"11724","50"
"11725","50"
"11726","50"
"11805","50"
"12280","50"
"12366","50"
"12456","50"
"12457","50"
"12458","50"
"12461","50"
"12462","50"
"12463","50"
"12598","50"
"12687","50"
"12688","50"
"12689","50"
"12690","50"
"12691","50"
"12692","50"
"12693","50"
"12694","50"
"12695","50"
"12696","50"
"12697","50"
"12698","50"
"12699","50"
"12700","50"
"12701","50"
"12702","50"
"12703","50"
"12704","50"
"12705","50"
"12706","50"
"12707","50"
"12708","50"
"12709","50"
"12710","50"
"12711","50"
"12810","50"
"12820","50"
"12822","50"
"12924","50"
"12940","50"
"13013","50"
"13014","50"
"13015","50"
"13103","50"
"13104","50"
"13105","50"
"13106","50"
"13116","50"
"13117","50"
"13118","50"
"13119","50"
"13120","50"
"13121","50"
"13122","50"
"13123","50"
"13138","50"
"13175","50"
"13176","50"
"13177","50"
"13178","50"
"13179","50"
"13180","50"
"13181","50"
"13187","50"
"13838","50"
"13839","50"
"14292","50"
"14293","50"
"14294","50"
"14295","50"
"14296","50"
"14297","50"
"14773","50"
"14994","50"
"14995","50"
"14996","50"
"14997","50"
"14998","50"
"14999","50"
"15000","50"
"15358","50"
"15360","50"
"15371","50"
"15723","50"
"15724","50"
"15725","50"
"15729","50"
"15730","50"
"16665","50"
"16666","50"
"16667","50"
"16668","50"
"16669","50"
"16670","50"
"16671","50"
"16672","50"
"16673","50"
"16674","50"
"16675","50"
"16676","50"
"16677","50"
"16678","50"
"16679","50"
"16680","50"
"16681","50"
"16682","50"
"16683","50"
"16684","50"
"16685","50"
"16686","50"
"16710","50"
"16711","50"
"16714","50"
"17006","50"
"17007","50"
"17405","50"
"17406","50"
"17447","50"
"17448","50"
"17449","50"
"17453","50"
"18216","50"
"18880","50"
"18881","50"
"18882","50"
"18883","50"
"18884","50"
"18885","50"
"18886","50"
"18887","50"
"18888","50"
"18889","50"
"18890","50"
"18891","50"
"18892","50"
"18893","50"
"18894","50"
"18895","50"
"18896","50"
"18897","50"
"18898","50"
"18899","50"
"18900","50"
"18901","50"
"18902","50"
"18951","50"
"18989","50"
"18990","50"
"19137","50"
"19138","50"
"19165","50"
"19166","50"
"19220","50"
"19433","50"
"19463","50"
"19769","50"
"19770","50"
"21302","50"
"21303","50"
"21304","50"
"21305","50"
"21306","50"
"21307","50"
"21308","50"
"21309","50"
"21310","50"
"21311","50"
"21312","50"
"21313","50"
"21314","50"
"21315","50"
"21316","50"
"21317","50"
"21318","50"
"21319","50"
"21320","50"
"21321","50"
"21322","50"
"21323","50"
"21324","50"
"21325","50"
"21326","50"
"21327","50"
"21328","50"
"21329","50"
"21330","50"
"21331","50"
"21332","50"
"21333","50"
"21334","50"
"21335","50"
"21336","50"
"21337","50"
"21338","50"
"21339","50"
"21340","50"
"21341","50"
"21342","50"
"21343","50"
"21344","50"
"21345","50"
"21346","50"
"21347","50"
"21348","50"
"21349","50"
"21350","50"
"21351","50"
"21352","50"
"21353","50"
"21354","50"
"21355","50"
"21356","50"
"21357","50"
"21358","50"
"21359","50"
"21400","50"
"21401","50"
"21402","50"
"21403","50"
"21440","50"
"22803","50"
"22935","50"
"22936","50"
"22937","50"
"22961","50"
"22976","50"
"22977","50"
"22978","50"
"22979","50"
"22980","50"
"22981","50"
"22982","50"
"22983","50"
"22984","50"
"22985","50"
"22986","50"
"22987","50"
"22988","50"
"22989","50"
"22990","50"
"22991","50"
"22992","50"
"22993","50"
"22994","50"
"22995","50"
"22996","50"
"22997","50"
"22998","50"
"22999","50"
"23000","50"
"23001","50"
"23002","50"
"23003","50"
"23004","50"
"23005","50"
"23006","50"
"23007","50"
"23008","50"
"23009","50"
"23010","50"
"23011","50"
"23012","50"
"23013","50"
"23014","50"
"23015","50"
"23016","50"
"23457","50"
"23458","50"
"23459","50"
"23636","50"
"23662","50"
"23674","50"
"23849","50"
"23850","50"
"24080","50"
"24081","50"
"24082","50"
"24083","50"
"24084","50"
"24354","50"
"24392","50"
"24393","50"
"24441","50"
"24826","50"
"24827","50"
"24881","50"
"25413","50"
"25506","50"
"25507","50"
"25787","50"
"26289","50"
"26955","50"
"26956","50"
"26957","50"
"26958","50"
"26959","50"
"26960","50"
"26961","50"
"26962","50"
"26963","50"
"27647","50"
"27774","50"
"27957","50"
"27965","50"
"27966","50"
"27967","50"
"28135","50"
"28136","50"
"28137","50"
"28850","50"
"28851","50"
"28852","50"
"28853","50"
"28854","50"
"28855","50"
"28856","50"
"28857","50"
"28858","50"
"28859","50"
"28860","50"
"28861","50"
"28862","50"
"28863","50"
"28864","50"
"28865","50"
"28921","50"
"28922","50"
"28943","50"
"28944","50"
"29744","50"
"29745","50"
"29823","50"
"29824","50"
"29949","50"
"29950","50"
"30028","50"
"30192","50"
"30193","50"
"30194","50"
"30196","50"
"30197","50"
"30198","50"
"30199","50"
"30200","50"
"30201","50"
"30202","50"
"30203","50"
"30204","50"
"30205","50"
"30206","50"
"30207","50"
"30208","50"
"30209","50"
"30210","50"
"30211","50"
"30212","50"
"30213","50"
"30214","50"
"30215","50"
"30216","50"
"30217","50"
"30218","50"
"30219","50"
"30220","50"
"30221","50"
"30222","50"
"30223","50"
"30224","50"
"30225","50"
"30226","50"
"30227","50"
"30228","50"
"30229","50"
"30230","50"
"30236","50"
"30317","50"
"30319","50"
"31238","50"
"31239","50"
"31240","50"
"31241","50"
"31242","50"
"31243","50"
"31244","50"
"31245","50"
"31246","50"
"31247","50"
"31248","50"
"31249","50"
"31250","50"
"31251","50"
"31252","50"
"31253","50"
"31254","50"
"31255","50"
"31256","50"
"31257","50"
"31258","50"
"31259","50"
"31260","50"
"31261","50"
"31262","50"
"31263","50"
"31264","50"
"31265","50"
"31266","50"
"31268","50"
"31421","50"
"31430","50"
"31431","50"
"31459","50"
"31460","50"
"31461","50"
"31951","50"
"31952","50"
"31953","50"
"32159","50"
"32178","50"
"32198","50"
"32199","50"
"32228","50"
"32229","50"
"32409","50"
"32410","50"
"32411","50"
"32412","50"
"32421","50"
"32428","50"
"32462","50"
"32463","50"
"32551","50"
"32552","50"
"32553","50"
"32554","50"
"32555","50"
"32556","50"
"32557","50"
"32558","50"
"32559","50"
"32585","50"
"32586","50"
"32587","50"
"32588","50"
"32600","50"
"32601","50"
"32677","50"
"32678","50"
"32793","50"
"33006","50"
"33266","50"
"33267","50"
"33772","50"
"34019","50"
"34020","50"
"34021","50"
"34022","50"
"34023","50"
"34176","50"
"34846","50"
"34856","50"
"34866","50"
"34867","50"
"34868","50"
"34869","50"
"34870","50"
"34871","50"
"34872","50"
"34873","50"
"34874","50"
"34875","50"
"35010","50"
"35113","50"
"36031","50"
"36032","50"
"36033","50"
"36034","50"
"36035","50"
"36036","50"
"36037","50"
"36038","50"
"36095","50"
"36096","50"
"36127","50"
"36132","50"
"36133","50"
"36134","50"
"36135","50"
"36136","50"
"36137","50"
"36138","50"
"36139","50"
"36140","50"
"36141","50"
"36142","50"
"36143","50"
"36144","50"
"36145","50"
"36146","50"
"36147","50"
"36158","50"
"36160","50"
"36161","50"
"36162","50"
"36176","50"
"37066","50"
"37118","50"
"37119","50"
"37121","50"
"37122","50"
"37123","50"
"37124","50"
"37125","50"
"37126","50"
"37127","50"
"37128","50"
"37129","50"
"37130","50"
"37131","50"
"37132","50"
"37133","50"
"37134","50"
"37135","50"
"37136","50"
"37137","50"
"37138","50"
"37139","50"
"37140","50"
"37141","50"
"37142","50"
"37143","50"
"37144","50"
"37145","50"
"37146","50"
"37147","50"
"37148","50"
"37149","50"
"37150","50"
"37151","50"
"37152","50"
"37153","50"
"37154","50"
"37155","50"
"37160","50"
"37357","50"
"37358","50"
"37391","50"
"37579","50"
"37645","50"
"37646","50"
"37647","50"
"37708","50"
"37709","50"
"37710","50"
"37711","50"
"37712","50"
"37713","50"
"37714","50"
"37719","50"
"37720","50"
"37721","50"
"38588","50"
"38589","50"
"38590","50"
"38591","50"
"38592","50"
"38593","50"
"38594","50"
"38595","50"
"38596","50"
"38597","50"
"38598","50"
"38599","50"
"38600","50"
"38601","50"
"38602","50"
"38603","50"
"38604","50"
"38605","50"
"38606","50"
"38607","50"
"38608","50"
"38609","50"
"38610","50"
"38611","50"
"38612","50"
"38613","50"
"38614","50"
"38615","50"
"38699","50"
"38702","50"
"39424","50"
"39425","50"
"39426","50"
"39427","50"
"39428","50"
"39429","50"
"39430","50"
"39431","50"
"39432","50"
"39433","50"
"39434","50"
"39435","50"
"39436","50"
"39481","50"
"39511","50"
"39532","50"
"39560","50"
"39611","50"
"39612","50"
"39613","50"
"39614","50"
"39615","50"
"39616","50"
"39617","50"
"39618","50"
"39619","50"
"39765","50"
"40458","50"
"40460","50"
"41646","50"
"41656","50"
"41779","50"
"41811","50"
"41987","50"
"41988","50"
"42039","50"
"42113","50"
"42222","50"
"42245","50"
"42246","50"
"42247","50"
"42248","50"
"42249","50"
"42250","50"
"42251","50"
"42252","50"
"42253","50"
"42254","50"
"42320","50"
"42321","50"
"42822","50"
"42823","50"
"43950","50"
"44417","50"
"44423","50"
"44425","50"
"44516","50"
"44517","50"
"44518","50"
"44519","50"
"44521","50"
"44522","50"
"44523","50"
"44524","50"
"44525","50"
"44526","50"
"44527","50"
"44528","50"
"44529","50"
"44530","50"
"44531","50"
"44532","50"
"44533","50"
"44534","50"
"44535","50"
"44536","50"
"44537","50"
"44538","50"
"44539","50"
"44540","50"
"44541","50"
"44721","50"
"44722","50"
"44723","50"
"44724","50"
"44725","50"
"44726","50"
"44727","50"
"44728","50"
"44729","50"
"44730","50"
"44731","50"
"44732","50"
"44733","50"
"44734","50"
"44735","50"
"44736","50"
"44737","50"
"44908","50"
"44909","50"
"44910","50"
"44911","50"
"44912","50"
"44913","50"
"44914","50"
"44915","50"
"44916","50"
"44917","50"
"44918","50"
"44919","50"
"44920","50"
"44921","50"
"44922","50"
"44923","50"
"44924","50"
"44925","50"
"44926","50"
"44927","50"
"44928","50"
"44929","50"
"44930","50"
"45756","50"
"45757","50"
"45758","50"
"45759","50"
"45760","50"
"45761","50"
"45762","50"
"45763","50"
"45764","50"
"45765","50"
"45766","50"
"45767","50"
"45768","50"
"45769","50"
"45770","50"
"45771","50"
"45772","50"
"45773","50"
"45774","50"
"45775","50"
"45776","50"
"45777","50"
"45778","50"
"45779","50"
"45780","50"
"45781","50"
"46431","50"
"47034","50"
"47035","50"
"47036","50"
"47037","50"
"48763","50"
"49239","50"
"49532","50"
"49533","50"
"49534","50"
"49536","50"
"49537","50"
"49589","50"
"49590","50"
"49591","50"
"49592","50"
"49593","50"
"49594","50"
"49595","50"
"50049","50"
"50050","50"
"50051","50"
"50052","50"
"50053","50"
"50054","50"
"50055","50"
"50056","50"
"50057","50"
"50058","50"
"50059","50"
"50060","50"
"50061","50"
"50380","50"
"50383","50"
"50384","50"
"50385","50"
"50386","50"
"50387","50"
"50388","50"
"50389","50"
"50390","50"
"50391","50"
"50392","50"
"50393","50"
"50394","50"
"50395","50"
"50396","50"
"50397","50"
"50398","50"
"50399","50"
"50400","50"
"50401","50"
"50402","50"
"50403","50"
"50404","50"
"50405","50"
"50406","50"
"50407","50"
"50408","50"
"50409","50"
"50410","50"
"50411","50"
"50412","50"
"50413","50"
"50414","50"
"50415","50"
"50416","50"
"50417","50"
"51701","50"
"51702","50"
"51703","50"
"51704","50"
"51705","50"
"51706","50"
"51707","50"
"51708","50"
"51709","50"
"51711","50"
"51712","50"
"51828","50"
"51829","50"
"51830","50"
"51900","50"
"51901","50"
"52179","50"
"52193","50"
"53178","50"
"53903","50"
"53904","50"
"53905","50"
"54129","50"
"54159","50"
"54527","50"
"54608","50"
"54609","50"
"54610","50"
"54611","50"
"54612","50"
"54620","50"
"54743","50"
"54792","50"
"54793","50"
"54794","50"
"54795","50"
"54801","50"
"55402","50"
"55403","50"
"55406","50"
"55555","50"
"55556","50"
"55557","50"
"56557","50"
"56558","50"
"56593","50"
"56627","50"
"56628","50"
"56824","50"
"56825","50"
"57199","50"
"57200","50"
"57286","50"
"57287","50"
"57957","50"
"57977","50"
"57978","50"
"57983","50"
"57984","50"
"57985","50"
"57986","50"
"58697","50"
"58698","50"
"58699","50"
"58700","50"
"59527","50"
"59528","50"
"59529","50"
"59530","50"
"59604","50"
"59605","50"
"59881","50"
"59882","50"
"59883","50"
"59884","50"
"59885","50"
"59886","50"
"59887","50"
"60086","50"
"60160","50"
"60161","50"
"60162","50"
"60163","50"
"60164","50"
"60165","50"
"60166","50"
"60167","50"
"60188","50"
"60462","50"
"61402","50"
"61403","50"
"61404","50"
"61405","50"
"61406","50"
"61407","50"
"61408","50"
"61409","50"
"61410","50"
"61459","50"
"61460","50"
"61461","50"
"61537","50"
"62111","50"
"62190","50"
"62191","50"
"62319","50"
"62528","50"
"62529","50"
"62530","50"
"62531","50"
"62532","50"
"62671","50"
"62672","50"
"62673","50"
"63000","50"
"63001","50"
"63002","50"
"63003","50"
"63004","50"
"63005","50"
"63006","50"
"63007","50"
"63008","50"
"63009","50"
"63010","50"
"63011","50"
"63012","50"
"63013","50"
"63014","50"
"63015","50"
"63016","50"
"63017","50"
"63018","50"
"63019","50"
"63020","50"
"63022","50"
"63026","50"
"63027","50"
"63028","50"
"63029","50"
"63030","50"
"63031","50"
"63032","50"
"63033","50"
"63034","50"
"63368","50"
"63369","50"
"63370","50"
"63371","50"
"63372","50"
"63373","50"
"63374","50"
"63375","50"
"63376","50"
"63377","50"
"63378","50"
"63379","50"
"63380","50"
"63381","50"
"63382","50"
"63383","50"
"63384","50"
"63385","50"
"63420","50"
"63664","50"
"63665","50"
"63846","50"
"63847","50"
"63848","50"
"63849","50"
"63850","50"
"63851","50"
"63852","50"
"63853","50"
"63854","50"
"63855","50"
"63856","50"
"63857","50"
"63858","50"
"63859","50"
"63860","50"
"63861","50"
"63862","50"
"63863","50"
"65207","50"
"65208","50"
"65286","50"
"65332","50"
"65549","50"
"65590","50"
"65624","50"
"65625","50"
"65626","50"
"65627","50"
"65972","50"
"65973","50"
"65974","50"
"66111","50"
"66112","50"
"66113","50"
"66114","50"
"66115","50"
"66116","50"
"66117","50"
"66165","50"
"67793","50"
"68085","50"
"68086","50"
"68087","50"
"68088","50"
"68089","50"
"68090","50"
"68091","50"
"68395","50"
"68442","50"
"68845","50"
"68846","50"
"68847","50"
"68848","50"
"68849","50"
"68850","50"
"68857","50"
"69454","50"
"69926","50"
"69927","50"
"70504","50"
"70505","50"
"70506","50"
"70507","50"
"70508","50"
"70509","50"
"71497","50"
"71520","50"
"71521","50"
"71522","50"
"71523","50"
"71524","50"
"71657","50"
"71658","50"
"71659","50"
"71660","50"
"71661","50"
"71662","50"
"71663","50"
"71664","50"
"71665","50"
"71666","50"
"71667","50"
"71668","50"
"71669","50"
"71765","50"
"71767","50"
"71772","50"
"71773","50"
"71774","50"
"71775","50"
"71776","50"
"71777","50"
"71778","50"
"71779","50"
"71780","50"
"71781","50"
"71782","50"
"71783","50"
"71784","50"
"71785","50"
"71786","50"
"71787","50"
"71788","50"
"71789","50"
"71790","50"
"10797","51"
"10798","51"
"10799","51"
"10800","51"
"10801","51"
"10802","51"
"10803","51"
"10804","51"
"10805","51"
"10806","51"
"10807","51"
"10808","51"
"10811","51"
"10857","51"
"10858","51"
"10859","51"
"10891","51"
"10892","51"
"10893","51"
"10894","51"
"10895","51"
"10896","51"
"10905","51"
"10971","51"
"10972","51"
"10993","51"
"10995","51"
"10996","51"
"11018","51"
"11048","51"
"11567","51"
"11568","51"
"11569","51"
"11570","51"
"11718","51"
"11719","51"
"11721","51"
"11722","51"
"11723","51"
"11724","51"
"11725","51"
"11726","51"
"11805","51"
"12280","51"
"12366","51"
"12456","51"
"12457","51"
"12458","51"
"12461","51"
"12462","51"
"12463","51"
"12598","51"
"12687","51"
"12688","51"
"12689","51"
"12690","51"
"12691","51"
"12692","51"
"12693","51"
"12694","51"
"12695","51"
"12696","51"
"12697","51"
"12698","51"
"12699","51"
"12700","51"
"12701","51"
"12702","51"
"12703","51"
"12704","51"
"12705","51"
"12706","51"
"12707","51"
"12708","51"
"12709","51"
"12710","51"
"12711","51"
"12810","51"
"12820","51"
"12822","51"
"12924","51"
"12940","51"
"13013","51"
"13014","51"
"13015","51"
"13103","51"
"13104","51"
"13105","51"
"13106","51"
"13116","51"
"13117","51"
"13118","51"
"13119","51"
"13120","51"
"13121","51"
"13122","51"
"13123","51"
"13138","51"
"13175","51"
"13176","51"
"13177","51"
"13178","51"
"13179","51"
"13180","51"
"13181","51"
"13187","51"
"13838","51"
"13839","51"
"14292","51"
"14293","51"
"14294","51"
"14295","51"
"14296","51"
"14297","51"
"14773","51"
"14994","51"
"14995","51"
"14996","51"
"14997","51"
"14998","51"
"14999","51"
"15000","51"
"15358","51"
"15360","51"
"15371","51"
"15723","51"
"15724","51"
"15725","51"
"15729","51"
"15730","51"
"16665","51"
"16666","51"
"16667","51"
"16668","51"
"16669","51"
"16670","51"
"16671","51"
"16672","51"
"16673","51"
"16674","51"
"16675","51"
"16676","51"
"16677","51"
"16678","51"
"16679","51"
"16680","51"
"16681","51"
"16682","51"
"16683","51"
"16684","51"
"16685","51"
"16686","51"
"16710","51"
"16711","51"
"16714","51"
"17006","51"
"17007","51"
"17405","51"
"17406","51"
"17447","51"
"17448","51"
"17449","51"
"17453","51"
"18216","51"
"18880","51"
"18881","51"
"18882","51"
"18883","51"
"18884","51"
"18885","51"
"18886","51"
"18887","51"
"18888","51"
"18889","51"
"18890","51"
"18891","51"
"18892","51"
"18893","51"
"18894","51"
"18895","51"
"18896","51"
"18897","51"
"18898","51"
"18899","51"
"18900","51"
"18901","51"
"18902","51"
"18951","51"
"18989","51"
"18990","51"
"19137","51"
"19138","51"
"19165","51"
"19166","51"
"19220","51"
"19433","51"
"19463","51"
"19769","51"
"19770","51"
"21302","51"
"21303","51"
"21304","51"
"21305","51"
"21306","51"
"21307","51"
"21308","51"
"21309","51"
"21310","51"
"21311","51"
"21312","51"
"21313","51"
"21314","51"
"21315","51"
"21316","51"
"21317","51"
"21318","51"
"21319","51"
"21320","51"
"21321","51"
"21322","51"
"21323","51"
"21324","51"
"21325","51"
"21326","51"
"21327","51"
"21328","51"
"21329","51"
"21330","51"
"21331","51"
"21332","51"
"21333","51"
"21334","51"
"21335","51"
"21336","51"
"21337","51"
"21338","51"
"21339","51"
"21340","51"
"21341","51"
"21342","51"
"21343","51"
"21344","51"
"21345","51"
"21346","51"
"21347","51"
"21348","51"
"21349","51"
"21350","51"
"21351","51"
"21352","51"
"21353","51"
"21354","51"
"21355","51"
"21356","51"
"21357","51"
"21358","51"
"21359","51"
"21400","51"
"21401","51"
"21402","51"
"21403","51"
"21440","51"
"22803","51"
"22935","51"
"22936","51"
"22937","51"
"22961","51"
"22976","51"
"22977","51"
"22978","51"
"22979","51"
"22980","51"
"22981","51"
"22982","51"
"22983","51"
"22984","51"
"22985","51"
"22986","51"
"22987","51"
"22988","51"
"22989","51"
"22990","51"
"22991","51"
"22992","51"
"22993","51"
"22994","51"
"22995","51"
"22996","51"
"22997","51"
"22998","51"
"22999","51"
"23000","51"
"23001","51"
"23002","51"
"23003","51"
"23004","51"
"23005","51"
"23006","51"
"23007","51"
"23008","51"
"23009","51"
"23010","51"
"23011","51"
"23012","51"
"23013","51"
"23014","51"
"23015","51"
"23016","51"
"23457","51"
"23458","51"
"23459","51"
"23636","51"
"23662","51"
"23674","51"
"23849","51"
"23850","51"
"24080","51"
"24081","51"
"24082","51"
"24083","51"
"24084","51"
"24354","51"
"24392","51"
"24393","51"
"24441","51"
"24826","51"
"24827","51"
"24881","51"
"25413","51"
"25506","51"
"25507","51"
"25787","51"
"26289","51"
"26955","51"
"26956","51"
"26957","51"
"26958","51"
"26959","51"
"26960","51"
"26961","51"
"26962","51"
"26963","51"
"27647","51"
"27774","51"
"27957","51"
"27965","51"
"27966","51"
"27967","51"
"28135","51"
"28136","51"
"28137","51"
"28850","51"
"28851","51"
"28852","51"
"28853","51"
"28854","51"
"28855","51"
"28856","51"
"28857","51"
"28858","51"
"28859","51"
"28860","51"
"28861","51"
"28862","51"
"28863","51"
"28864","51"
"28865","51"
"28921","51"
"28922","51"
"28943","51"
"28944","51"
"29744","51"
"29745","51"
"29823","51"
"29824","51"
"29949","51"
"29950","51"
"30028","51"
"30192","51"
"30193","51"
"30194","51"
"30196","51"
"30197","51"
"30198","51"
"30199","51"
"30200","51"
"30201","51"
"30202","51"
"30203","51"
"30204","51"
"30205","51"
"30206","51"
"30207","51"
"30208","51"
"30209","51"
"30210","51"
"30211","51"
"30212","51"
"30213","51"
"30214","51"
"30215","51"
"30216","51"
"30217","51"
"30218","51"
"30219","51"
"30220","51"
"30221","51"
"30222","51"
"30223","51"
"30224","51"
"30225","51"
"30226","51"
"30227","51"
"30228","51"
"30229","51"
"30230","51"
"30236","51"
"30317","51"
"30319","51"
"31238","51"
"31239","51"
"31240","51"
"31241","51"
"31242","51"
"31243","51"
"31244","51"
"31245","51"
"31246","51"
"31247","51"
"31248","51"
"31249","51"
"31250","51"
"31251","51"
"31252","51"
"31253","51"
"31254","51"
"31255","51"
"31256","51"
"31257","51"
"31258","51"
"31259","51"
"31260","51"
"31261","51"
"31262","51"
"31263","51"
"31264","51"
"31265","51"
"31266","51"
"31268","51"
"31421","51"
"31430","51"
"31431","51"
"31459","51"
"31460","51"
"31461","51"
"31951","51"
"31952","51"
"31953","51"
"32159","51"
"32178","51"
"32198","51"
"32199","51"
"32228","51"
"32229","51"
"32409","51"
"32410","51"
"32411","51"
"32412","51"
"32421","51"
"32428","51"
"32462","51"
"32463","51"
"32551","51"
"32552","51"
"32553","51"
"32554","51"
"32555","51"
"32556","51"
"32557","51"
"32558","51"
"32559","51"
"32585","51"
"32586","51"
"32587","51"
"32588","51"
"32600","51"
"32601","51"
"32677","51"
"32678","51"
"32793","51"
"33006","51"
"33266","51"
"33267","51"
"33772","51"
"34019","51"
"34020","51"
"34021","51"
"34022","51"
"34023","51"
"34176","51"
"34846","51"
"34856","51"
"34866","51"
"34867","51"
"34868","51"
"34869","51"
"34870","51"
"34871","51"
"34872","51"
"34873","51"
"34874","51"
"34875","51"
"35010","51"
"35113","51"
"36031","51"
"36032","51"
"36033","51"
"36034","51"
"36035","51"
"36036","51"
"36037","51"
"36038","51"
"36095","51"
"36096","51"
"36127","51"
"36132","51"
"36133","51"
"36134","51"
"36135","51"
"36136","51"
"36137","51"
"36138","51"
"36139","51"
"36140","51"
"36141","51"
"36142","51"
"36143","51"
"36144","51"
"36145","51"
"36146","51"
"36147","51"
"36158","51"
"36160","51"
"36161","51"
"36162","51"
"36176","51"
"37066","51"
"37118","51"
"37119","51"
"37121","51"
"37122","51"
"37123","51"
"37124","51"
"37125","51"
"37126","51"
"37127","51"
"37128","51"
"37129","51"
"37130","51"
"37131","51"
"37132","51"
"37133","51"
"37134","51"
"37135","51"
"37136","51"
"37137","51"
"37138","51"
"37139","51"
"37140","51"
"37141","51"
"37142","51"
"37143","51"
"37144","51"
"37145","51"
"37146","51"
"37147","51"
"37148","51"
"37149","51"
"37150","51"
"37151","51"
"37152","51"
"37153","51"
"37154","51"
"37155","51"
"37160","51"
"37357","51"
"37358","51"
"37391","51"
"37579","51"
"37645","51"
"37646","51"
"37647","51"
"37708","51"
"37709","51"
"37710","51"
"37711","51"
"37712","51"
"37713","51"
"37714","51"
"37719","51"
"37720","51"
"37721","51"
"38588","51"
"38589","51"
"38590","51"
"38591","51"
"38592","51"
"38593","51"
"38594","51"
"38595","51"
"38596","51"
"38597","51"
"38598","51"
"38599","51"
